Id,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,full_address,X_coordinates,Y_coordinates,Closest_Mrt,Mrt_Distance,Price Index
147,2017-05,SERANGOON,3 ROOM,07 TO 09,73,Improved,1978,60 years 01 month,360000,1 LOR LEW LIAN,1.350867126,103.8753439,Serangoon mrt,0.287427892,133.7
148,2017-05,SERANGOON,3 ROOM,07 TO 09,64,Simplified,1985,67 years 07 months,365000,323 SERANGOON AVE 3,1.351168574,103.8694085,Serangoon mrt,0.378930841,133.7
149,2017-05,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,67 years 06 months,372000,201 SERANGOON CTRL,1.350977799,103.8735955,Serangoon mrt,0.099267299,133.7
150,2017-05,SERANGOON,4 ROOM,01 TO 03,83,Simplified,1987,69 years 04 months,313000,143 SERANGOON NTH AVE 1,1.367360767,103.8729254,Kovan mrt,1.52904236,133.7
151,2017-05,SERANGOON,4 ROOM,01 TO 03,83,Simplified,1987,69 years 04 months,325000,143 SERANGOON NTH AVE 1,1.367360767,103.8729254,Kovan mrt,1.52904236,133.7
152,2017-05,SERANGOON,4 ROOM,04 TO 06,103,Model A,1992,74 years 06 months,360000,530 SERANGOON NTH AVE 4,1.373394991,103.8724629,Kovan mrt,2.004736526,133.7
153,2017-05,SERANGOON,4 ROOM,01 TO 03,84,Simplified,1985,67 years 04 months,360000,233 SERANGOON AVE 3,1.355133814,103.8691373,Lorong Chuan mrt,0.624798617,133.7
154,2017-05,SERANGOON,4 ROOM,01 TO 03,104,Model A,1992,74 years 06 months,360000,518 SERANGOON NTH AVE 4,1.371641182,103.8741031,Kovan mrt,1.738500155,133.7
155,2017-05,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1985,67 years 03 months,365000,111 SERANGOON NTH AVE 1,1.369047313,103.870584,Kovan mrt,1.8491176,133.7
156,2017-05,SERANGOON,4 ROOM,07 TO 09,103,Model A,1992,74 years 05 months,385000,538 SERANGOON NTH AVE 4,1.374914599,103.8732179,Kovan mrt,2.081022436,133.7
157,2017-05,SERANGOON,4 ROOM,04 TO 06,107,Model A,1989,71 years,420000,141 SERANGOON NTH AVE 2,1.368594213,103.8745232,Kovan mrt,1.468080239,133.7
158,2017-05,SERANGOON,4 ROOM,07 TO 09,106,Model A,1992,74 years 06 months,420000,521 SERANGOON NTH AVE 4,1.373355791,103.8732427,Kovan mrt,1.944525315,133.7
159,2017-05,SERANGOON,4 ROOM,07 TO 09,96,New Generation,1985,66 years 10 months,433888,225 SERANGOON AVE 4,1.35673481,103.8701137,Serangoon mrt,0.736636269,133.7
160,2017-05,SERANGOON,4 ROOM,07 TO 09,102,Model A,1997,79 years 03 months,440000,553 SERANGOON NTH AVE 3,1.371710714,103.8712337,Kovan mrt,1.970523304,133.7
161,2017-05,SERANGOON,4 ROOM,01 TO 03,83,Simplified,1985,67 years 06 months,445000,208 SERANGOON CTRL,1.354111011,103.8737176,Serangoon mrt,0.398663994,133.7
162,2017-05,SERANGOON,4 ROOM,04 TO 06,99,New Generation,1985,66 years 09 months,465000,230 SERANGOON AVE 4,1.355949453,103.869581,Serangoon mrt,0.686726876,133.7
163,2017-05,SERANGOON,4 ROOM,04 TO 06,96,New Generation,1984,66 years 07 months,475000,221 SERANGOON AVE 4,1.359146061,103.8718109,Serangoon mrt,0.94731619,133.7
164,2017-05,SERANGOON,4 ROOM,07 TO 09,96,New Generation,1985,67 years 04 months,480000,222 SERANGOON AVE 4,1.358429525,103.871224,Serangoon mrt,0.879070045,133.7
165,2017-05,SERANGOON,4 ROOM,04 TO 06,84,Simplified,1986,68 years,515000,325 SERANGOON AVE 3,1.35093759,103.868683,Lorong Chuan mrt,0.435754917,133.7
166,2017-05,SERANGOON,4 ROOM,04 TO 06,103,Model A,1989,70 years 08 months,618000,409 SERANGOON CTRL,1.348147607,103.8744195,Serangoon mrt,0.330446501,133.7
167,2017-05,SERANGOON,5 ROOM,01 TO 03,120,Improved,1997,79 years 06 months,515000,549 SERANGOON NTH AVE 3,1.37267604,103.8710932,Kovan mrt,2.054148577,133.7
168,2017-05,SERANGOON,5 ROOM,07 TO 09,122,Improved,1992,74 years 06 months,518000,532 SERANGOON NTH AVE 4,1.374868826,103.8741268,Kovan mrt,2.017481048,133.7
169,2017-05,SERANGOON,5 ROOM,07 TO 09,132,Improved,1989,70 years 11 months,662500,411 SERANGOON CTRL,1.348457286,103.8739468,Serangoon mrt,0.273889366,133.7
170,2017-05,SERANGOON,5 ROOM,01 TO 03,122,Improved,1986,68 years 02 months,685000,329 SERANGOON AVE 3,1.349626343,103.8680638,Lorong Chuan mrt,0.418710416,133.7
171,2017-05,SERANGOON,5 ROOM,10 TO 12,121,Improved,1989,71 years 06 months,750000,420 SERANGOON CTRL,1.349149109,103.875117,Serangoon mrt,0.308340232,133.7
172,2017-05,SERANGOON,5 ROOM,07 TO 09,121,Improved,1989,71 years,768000,416 SERANGOON CTRL,1.350205615,103.8748185,Serangoon mrt,0.232657145,133.7
173,2017-05,SERANGOON,EXECUTIVE,04 TO 06,147,Maisonette,1992,74 years 06 months,647000,537 SERANGOON NTH AVE 4,1.373860578,103.8730179,Kovan mrt,2.003406342,133.7
174,2017-05,SERANGOON,EXECUTIVE,07 TO 09,140,Apartment,1998,80 years 01 month,938000,232A SERANGOON AVE 2,1.354254191,103.868543,Lorong Chuan mrt,0.512872733,133.7
175,2017-06,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1986,68 years 07 months,256000,152 SERANGOON NTH AVE 1,1.369347268,103.872614,Kovan mrt,1.684927422,133.7
176,2017-06,SERANGOON,3 ROOM,10 TO 12,60,Improved,1985,66 years 09 months,302000,306 SERANGOON AVE 2,1.354170254,103.8668857,Lorong Chuan mrt,0.37202226,133.7
177,2017-06,SERANGOON,3 ROOM,01 TO 03,73,Improved,1978,59 years 11 months,325000,1 LOR LEW LIAN,1.350867126,103.8753439,Serangoon mrt,0.287427892,133.7
178,2017-06,SERANGOON,3 ROOM,10 TO 12,64,Simplified,1985,67 years 06 months,375000,323 SERANGOON AVE 3,1.351168574,103.8694085,Serangoon mrt,0.378930841,133.7
179,2017-06,SERANGOON,4 ROOM,01 TO 03,91,New Generation,1985,67 years,345000,109 SERANGOON NTH AVE 1,1.369433518,103.8705114,Kovan mrt,1.879497341,133.7
180,2017-06,SERANGOON,4 ROOM,10 TO 12,83,Simplified,1987,69 years 03 months,355000,143 SERANGOON NTH AVE 1,1.367360767,103.8729254,Kovan mrt,1.52904236,133.7
181,2017-06,SERANGOON,4 ROOM,01 TO 03,100,Model A,1997,79 years 02 months,366000,554 SERANGOON NTH AVE 3,1.371967208,103.8703901,Kovan mrt,2.06003546,133.7
182,2017-06,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1985,67 years,380000,109 SERANGOON NTH AVE 1,1.369433518,103.8705114,Kovan mrt,1.879497341,133.7
183,2017-06,SERANGOON,4 ROOM,04 TO 06,100,Model A,1997,78 years 11 months,390000,511 SERANGOON NTH AVE 4,1.371199523,103.8756324,Kovan mrt,1.591639496,133.7
184,2017-06,SERANGOON,4 ROOM,04 TO 06,100,Model A,1997,79 years 05 months,415000,549 SERANGOON NTH AVE 3,1.37267604,103.8710932,Kovan mrt,2.054148577,133.7
185,2017-06,SERANGOON,4 ROOM,04 TO 06,110,Model A,1992,74 years 04 months,425000,530 SERANGOON NTH AVE 4,1.373394991,103.8724629,Kovan mrt,2.004736526,133.7
186,2017-06,SERANGOON,4 ROOM,01 TO 03,91,New Generation,1985,67 years,430000,315 SERANGOON AVE 2,1.352934458,103.8659708,Lorong Chuan mrt,0.201741396,133.7
187,2017-06,SERANGOON,4 ROOM,13 TO 15,91,New Generation,1984,66 years 02 months,440000,226 SERANGOON AVE 4,1.3568225,103.870857,Serangoon mrt,0.716740201,133.7
188,2017-06,SERANGOON,4 ROOM,04 TO 06,93,New Generation,1985,67 years 03 months,463000,211 SERANGOON AVE 4,1.356316888,103.8731755,Serangoon mrt,0.630031989,133.7
189,2017-06,SERANGOON,4 ROOM,04 TO 06,92,New Generation,1985,67 years 03 months,476000,222 SERANGOON AVE 4,1.358429525,103.871224,Serangoon mrt,0.879070045,133.7
190,2017-06,SERANGOON,4 ROOM,07 TO 09,91,New Generation,1985,67 years 03 months,478000,211 SERANGOON AVE 4,1.356316888,103.8731755,Serangoon mrt,0.630031989,133.7
191,2017-06,SERANGOON,4 ROOM,10 TO 12,105,New Generation,1984,66 years 01 month,478000,224 SERANGOON AVE 4,1.35720575,103.8708313,Serangoon mrt,0.758118073,133.7
192,2017-06,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1986,68 years,525000,331 SERANGOON AVE 3,1.34964854,103.8702122,Serangoon mrt,0.304956933,133.7
193,2017-06,SERANGOON,4 ROOM,10 TO 12,103,Model A,1989,70 years 08 months,535000,408 SERANGOON AVE 1,1.347247313,103.873453,Serangoon mrt,0.382040924,133.7
194,2017-06,SERANGOON,4 ROOM,07 TO 09,89,Simplified,1985,67 years 04 months,540000,204 SERANGOON CTRL,1.352438279,103.8732981,Serangoon mrt,0.207974308,133.7
195,2017-06,SERANGOON,4 ROOM,04 TO 06,111,Model A,1989,70 years 10 months,560000,413 SERANGOON CTRL,1.34914801,103.8738531,Serangoon mrt,0.203638016,133.7
196,2017-06,SERANGOON,4 ROOM,13 TO 15,99,Model A,1999,80 years 11 months,680000,257 SERANGOON CTRL DR,1.355126126,103.8720297,Serangoon mrt,0.503574,133.7
197,2017-06,SERANGOON,5 ROOM,10 TO 12,122,Improved,1992,74 years 05 months,499000,517 SERANGOON NTH AVE 4,1.371323428,103.8740856,Kovan mrt,1.713740376,133.7
198,2017-06,SERANGOON,5 ROOM,04 TO 06,140,Adjoined flat,1985,66 years 07 months,518000,108 SERANGOON NTH AVE 1,1.369901403,103.8712068,Kovan mrt,1.846444532,133.7
199,2017-06,SERANGOON,5 ROOM,13 TO 15,131,Improved,1989,70 years 11 months,570000,135 SERANGOON NTH AVE 2,1.367256066,103.8748135,Kovan mrt,1.349841516,133.7
200,2017-06,SERANGOON,EXECUTIVE,04 TO 06,147,Maisonette,1992,74 years 05 months,650000,539 SERANGOON NTH AVE 4,1.374961922,103.8721886,Kovan mrt,2.156081453,133.7
201,2017-06,SERANGOON,EXECUTIVE,04 TO 06,150,Maisonette,1992,74 years 05 months,660000,526 SERANGOON NTH AVE 4,1.37177912,103.8727856,Kovan mrt,1.850092039,133.7
202,2017-06,SERANGOON,EXECUTIVE,13 TO 15,147,Maisonette,1992,74 years 04 months,703000,525 SERANGOON NTH AVE 4,1.372143204,103.872737,Kovan mrt,1.88263898,133.7
203,2017-06,SERANGOON,EXECUTIVE,04 TO 06,149,Maisonette,1992,74 years 05 months,715000,526 SERANGOON NTH AVE 4,1.37177912,103.8727856,Kovan mrt,1.850092039,133.7
204,2017-06,SERANGOON,EXECUTIVE,04 TO 06,156,Maisonette,1985,67 years,870000,318 SERANGOON AVE 2,1.352840462,103.8671648,Lorong Chuan mrt,0.299172892,133.7
205,2017-06,SERANGOON,EXECUTIVE,01 TO 03,150,Apartment,1986,67 years 07 months,870000,321 SERANGOON AVE 2,1.351205269,103.8677695,Lorong Chuan mrt,0.331089043,133.7
206,2017-06,SERANGOON,EXECUTIVE,10 TO 12,141,Apartment,1985,67 years 05 months,905000,319 SERANGOON AVE 2,1.352524392,103.8680439,Lorong Chuan mrt,0.376043642,133.7
207,2017-07,SERANGOON,3 ROOM,04 TO 06,60,Improved,1985,66 years 08 months,280000,306 SERANGOON AVE 2,1.354170254,103.8668857,Lorong Chuan mrt,0.37202226,132.8
208,2017-07,SERANGOON,3 ROOM,01 TO 03,67,New Generation,1985,66 years 08 months,296000,225 SERANGOON AVE 4,1.35673481,103.8701137,Serangoon mrt,0.736636269,132.8
209,2017-07,SERANGOON,3 ROOM,13 TO 15,70,Improved,1985,66 years 09 months,300000,105 SERANGOON NTH AVE 1,1.370247459,103.870226,Kovan mrt,1.957088713,132.8
210,2017-07,SERANGOON,3 ROOM,04 TO 06,67,New Generation,1984,66 years 05 months,308000,221 SERANGOON AVE 4,1.359146061,103.8718109,Serangoon mrt,0.94731619,132.8
211,2017-07,SERANGOON,3 ROOM,10 TO 12,67,New Generation,1985,67 years 02 months,320000,222 SERANGOON AVE 4,1.358429525,103.871224,Serangoon mrt,0.879070045,132.8
212,2017-07,SERANGOON,3 ROOM,01 TO 03,64,Simplified,1988,70 years 01 month,330000,261 SERANGOON CTRL DR,1.354052552,103.8725245,Serangoon mrt,0.379048288,132.8
213,2017-07,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1988,70 years,333000,253 SERANGOON CTRL DR,1.354039398,103.8708515,Serangoon mrt,0.432996282,132.8
214,2017-07,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,67 years 05 months,370000,237 SERANGOON AVE 3,1.353811983,103.8701346,Serangoon mrt,0.457869791,132.8
215,2017-07,SERANGOON,4 ROOM,01 TO 03,83,Simplified,1986,68 years 01 month,338000,151 SERANGOON NTH AVE 2,1.36934535,103.8737783,Kovan mrt,1.585143169,132.8
216,2017-07,SERANGOON,4 ROOM,04 TO 06,86,Simplified,1986,67 years 11 months,342000,154 SERANGOON NTH AVE 1,1.370129834,103.8731155,Kovan mrt,1.697862822,132.8
217,2017-07,SERANGOON,4 ROOM,01 TO 03,104,Model A,1992,74 years 04 months,345000,541 SERANGOON NTH AVE 4,1.374301157,103.872556,Kovan mrt,2.073728949,132.8
218,2017-07,SERANGOON,4 ROOM,01 TO 03,100,Model A,1997,79 years 01 month,360000,554 SERANGOON NTH AVE 3,1.371967208,103.8703901,Kovan mrt,2.06003546,132.8
219,2017-07,SERANGOON,4 ROOM,01 TO 03,100,Model A,1997,78 years 10 months,370000,508 SERANGOON NTH AVE 4,1.37184771,103.8757613,Kovan mrt,1.639950879,132.8
220,2017-07,SERANGOON,4 ROOM,13 TO 15,91,New Generation,1985,66 years 08 months,373000,101 SERANGOON NTH AVE 1,1.37103632,103.8703609,Kovan mrt,1.99747614,132.8
221,2017-07,SERANGOON,4 ROOM,01 TO 03,101,Model A,1997,78 years 11 months,375000,509 SERANGOON NTH AVE 4,1.371895191,103.8762521,Kovan mrt,1.612495013,132.8
222,2017-07,SERANGOON,4 ROOM,10 TO 12,104,Model A,1992,74 years 04 months,395000,517 SERANGOON NTH AVE 4,1.371323428,103.8740856,Kovan mrt,1.713740376,132.8
223,2017-07,SERANGOON,4 ROOM,04 TO 06,104,Model A,1992,74 years 04 months,395000,518 SERANGOON NTH AVE 4,1.371641182,103.8741031,Kovan mrt,1.738500155,132.8
224,2017-07,SERANGOON,4 ROOM,04 TO 06,100,Model A,1997,79 years,398000,512 SERANGOON NTH AVE 4,1.371512358,103.8752466,Kovan mrt,1.645435208,132.8
225,2017-07,SERANGOON,4 ROOM,01 TO 03,94,New Generation,1985,67 years 02 months,399000,211 SERANGOON AVE 4,1.356316888,103.8731755,Serangoon mrt,0.630031989,132.8
226,2017-07,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1984,66 years,428000,229 SERANGOON AVE 4,1.355981994,103.8702771,Serangoon mrt,0.653314917,132.8
227,2017-07,SERANGOON,4 ROOM,13 TO 15,100,Model A,1998,79 years 06 months,430000,548 SERANGOON NTH AVE 3,1.373158698,103.8706759,Kovan mrt,2.124571939,132.8
228,2017-07,SERANGOON,4 ROOM,07 TO 09,91,New Generation,1984,66 years,435000,229 SERANGOON AVE 4,1.355981994,103.8702771,Serangoon mrt,0.653314917,132.8
229,2017-07,SERANGOON,4 ROOM,07 TO 09,98,New Generation,1978,59 years 10 months,468000,7 LOR LEW LIAN,1.34915703,103.8770069,Serangoon mrt,0.498817794,132.8
230,2017-07,SERANGOON,4 ROOM,07 TO 09,91,New Generation,1985,67 years 03 months,478500,307 SERANGOON AVE 2,1.354628177,103.8670687,Lorong Chuan mrt,0.424653198,132.8
231,2017-07,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1986,67 years 08 months,485000,332 SERANGOON AVE 3,1.351017195,103.8701851,Serangoon mrt,0.290960907,132.8
232,2017-07,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1985,66 years 10 months,505000,315 SERANGOON AVE 2,1.352934458,103.8659708,Lorong Chuan mrt,0.201741396,132.8
233,2017-07,SERANGOON,4 ROOM,04 TO 06,84,Simplified,1986,67 years 10 months,520000,328 SERANGOON AVE 3,1.350286159,103.8683526,Lorong Chuan mrt,0.417375233,132.8
234,2017-07,SERANGOON,4 ROOM,04 TO 06,113,Model A,1988,70 years 05 months,650000,426 SERANGOON AVE 1,1.347795057,103.8760221,Serangoon mrt,0.478925975,132.8
235,2017-07,SERANGOON,4 ROOM,10 TO 12,113,Model A,1989,70 years 07 months,665000,401 SERANGOON AVE 1,1.346265987,103.8731998,Serangoon mrt,0.48529479,132.8
236,2017-07,SERANGOON,4 ROOM,07 TO 09,98,New Generation,1978,59 years 10 months,468000,7 LOR LEW LIAN,1.34915703,103.8770069,Serangoon mrt,0.498817794,132.8
237,2017-07,SERANGOON,5 ROOM,04 TO 06,122,Improved,1992,74 years 04 months,495000,534 SERANGOON NTH AVE 4,1.374218462,103.8745789,Kovan mrt,1.929712054,132.8
238,2017-07,SERANGOON,5 ROOM,07 TO 09,125,Improved,1985,67 years,500000,121 SERANGOON NTH AVE 1,1.366935422,103.8712847,Kovan mrt,1.663161723,132.8
239,2017-07,SERANGOON,5 ROOM,10 TO 12,119,Improved,1997,79 years 04 months,520000,551 SERANGOON NTH AVE 3,1.372355941,103.8708478,Kovan mrt,2.050117935,132.8
240,2017-07,SERANGOON,5 ROOM,07 TO 09,125,Improved,1992,74 years 04 months,520000,500 SERANGOON NTH AVE 4,1.374526016,103.8757442,Kovan mrt,1.887647153,132.8
241,2017-07,SERANGOON,5 ROOM,10 TO 12,120,Improved,1997,78 years 10 months,540000,508 SERANGOON NTH AVE 4,1.37184771,103.8757613,Kovan mrt,1.639950879,132.8
242,2017-07,SERANGOON,5 ROOM,07 TO 09,115,Improved,1999,80 years 10 months,750000,256 SERANGOON CTRL DR,1.355102161,103.8714468,Serangoon mrt,0.515637792,132.8
243,2017-07,SERANGOON,EXECUTIVE,01 TO 03,145,Apartment,1992,74 years 05 months,605000,506 SERANGOON NTH AVE 4,1.372816319,103.8763397,Kovan mrt,1.692002038,132.8
244,2017-07,SERANGOON,EXECUTIVE,10 TO 12,150,Maisonette,1986,67 years 07 months,670000,125 SERANGOON NTH AVE 1,1.366450633,103.8721108,Kovan mrt,1.55683583,132.8
245,2017-07,SERANGOON,EXECUTIVE,10 TO 12,145,Apartment,1992,74 years 03 months,685000,506A SERANGOON NTH AVE 4,1.37302429,103.8758292,Kovan mrt,1.74224595,132.8
246,2017-07,SERANGOON,EXECUTIVE,10 TO 12,148,Maisonette,1986,67 years 07 months,708000,125 SERANGOON NTH AVE 1,1.366450633,103.8721108,Kovan mrt,1.55683583,132.8
247,2017-07,SERANGOON,EXECUTIVE,16 TO 18,141,Apartment,1998,80 years,938000,236A SERANGOON AVE 2,1.353876939,103.8695107,Serangoon mrt,0.510210366,132.8
248,2017-08,SERANGOON,3 ROOM,01 TO 03,64,Simplified,1986,67 years 11 months,263000,153 SERANGOON NTH AVE 1,1.369950997,103.8723123,Kovan mrt,1.75293895,132.8
249,2017-08,SERANGOON,3 ROOM,10 TO 12,60,Improved,1984,66 years,265000,106 SERANGOON NTH AVE 1,1.370244621,103.870823,Kovan mrt,1.903391786,132.8
250,2017-08,SERANGOON,3 ROOM,10 TO 12,60,Improved,1985,66 years 05 months,270000,108 SERANGOON NTH AVE 1,1.369901403,103.8712068,Kovan mrt,1.846444532,132.8
251,2017-08,SERANGOON,3 ROOM,10 TO 12,70,Improved,1985,66 years 08 months,270000,105 SERANGOON NTH AVE 1,1.370247459,103.870226,Kovan mrt,1.957088713,132.8
252,2017-08,SERANGOON,3 ROOM,07 TO 09,64,Simplified,1988,70 years,280000,147 SERANGOON NTH AVE 1,1.36847951,103.8726629,Kovan mrt,1.622778223,132.8
253,2017-08,SERANGOON,3 ROOM,04 TO 06,63,Simplified,1986,67 years 11 months,280000,151 SERANGOON NTH AVE 2,1.36934535,103.8737783,Kovan mrt,1.585143169,132.8
254,2017-08,SERANGOON,3 ROOM,04 TO 06,67,New Generation,1985,67 years 01 month,305000,222 SERANGOON AVE 4,1.358429525,103.871224,Serangoon mrt,0.879070045,132.8
255,2017-08,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,67 years 04 months,373800,323 SERANGOON AVE 3,1.351168574,103.8694085,Serangoon mrt,0.378930841,132.8
256,2017-08,SERANGOON,3 ROOM,01 TO 03,70,Simplified,1985,67 years 04 months,375000,206 SERANGOON CTRL,1.353475064,103.8733923,Serangoon mrt,0.321694874,132.8
257,2017-08,SERANGOON,3 ROOM,01 TO 03,64,Simplified,1985,67 years 03 months,395000,201 SERANGOON CTRL,1.350977799,103.8735955,Serangoon mrt,0.099267299,132.8
258,2017-08,SERANGOON,4 ROOM,10 TO 12,83,Simplified,1987,69 years 01 month,350000,143 SERANGOON NTH AVE 1,1.367360767,103.8729254,Kovan mrt,1.52904236,132.8
259,2017-08,SERANGOON,4 ROOM,04 TO 06,104,Model A,1992,74 years 03 months,390000,535A SERANGOON NTH AVE 4,1.373565354,103.8745372,Kovan mrt,1.873662493,132.8
260,2017-08,SERANGOON,4 ROOM,13 TO 15,100,Model A,1998,79 years 05 months,397000,546 SERANGOON NTH AVE 3,1.374825233,103.8701468,Kovan mrt,2.296209098,132.8
261,2017-08,SERANGOON,4 ROOM,04 TO 06,92,New Generation,1984,66 years 04 months,408888,221 SERANGOON AVE 4,1.359146061,103.8718109,Serangoon mrt,0.94731619,132.8
262,2017-08,SERANGOON,4 ROOM,01 TO 03,84,Simplified,1985,67 years 04 months,420000,237 SERANGOON AVE 3,1.353811983,103.8701346,Serangoon mrt,0.457869791,132.8
263,2017-08,SERANGOON,4 ROOM,04 TO 06,84,Simplified,1985,67 years 03 months,498000,245 SERANGOON AVE 2,1.352440857,103.8691775,Serangoon mrt,0.447132767,132.8
264,2017-08,SERANGOON,4 ROOM,07 TO 09,98,New Generation,1978,59 years 09 months,510000,6 LOR LEW LIAN,1.349438108,103.8773264,Serangoon mrt,0.523850699,132.8
265,2017-08,SERANGOON,4 ROOM,04 TO 06,108,Model A,1989,70 years 05 months,550000,414 SERANGOON CTRL,1.348808944,103.874406,Serangoon mrt,0.271640638,132.8
266,2017-08,SERANGOON,4 ROOM,10 TO 12,104,Model A,1986,67 years 07 months,570000,332 SERANGOON AVE 3,1.351017195,103.8701851,Serangoon mrt,0.290960907,132.8
267,2017-08,SERANGOON,4 ROOM,10 TO 12,103,Model A,1986,67 years 11 months,585000,330 SERANGOON AVE 3,1.34993697,103.8695629,Serangoon mrt,0.36530819,132.8
268,2017-08,SERANGOON,4 ROOM,07 TO 09,103,Model A,1989,70 years 05 months,616000,409 SERANGOON CTRL,1.348147607,103.8744195,Serangoon mrt,0.330446501,132.8
269,2017-08,SERANGOON,4 ROOM,04 TO 06,105,Model A,1989,70 years 08 months,616000,411 SERANGOON CTRL,1.348457286,103.8739468,Serangoon mrt,0.273889366,132.8
270,2017-08,SERANGOON,4 ROOM,10 TO 12,105,Model A,1989,70 years 06 months,650000,401 SERANGOON AVE 1,1.346265987,103.8731998,Serangoon mrt,0.48529479,132.8
271,2017-08,SERANGOON,4 ROOM,13 TO 15,113,Model A,1989,70 years 10 months,675000,425 SERANGOON AVE 1,1.348126435,103.8766051,Serangoon mrt,0.508783534,132.8
272,2017-08,SERANGOON,4 ROOM,10 TO 12,113,Model A,1989,70 years 05 months,726000,427 SERANGOON CTRL,1.347788134,103.8751985,Serangoon mrt,0.414656043,132.8
273,2017-08,SERANGOON,5 ROOM,01 TO 03,125,Improved,1985,67 years 02 months,443000,117 SERANGOON NTH AVE 1,1.36797575,103.8708627,Kovan mrt,1.760272353,132.8
274,2017-08,SERANGOON,5 ROOM,07 TO 09,122,Improved,1992,74 years 03 months,478000,518 SERANGOON NTH AVE 4,1.371641182,103.8741031,Kovan mrt,1.738500155,132.8
275,2017-08,SERANGOON,5 ROOM,04 TO 06,122,Improved,1992,74 years 03 months,480000,523 SERANGOON NTH AVE 4,1.373012467,103.872876,Kovan mrt,1.942555861,132.8
276,2017-08,SERANGOON,5 ROOM,01 TO 03,120,Improved,1997,78 years 11 months,482000,510 SERANGOON NTH AVE 4,1.370594509,103.875782,Kovan mrt,1.529079002,132.8
277,2017-08,SERANGOON,5 ROOM,07 TO 09,121,Improved,1997,78 years 09 months,500000,511 SERANGOON NTH AVE 4,1.371199523,103.8756324,Kovan mrt,1.591639496,132.8
278,2017-08,SERANGOON,5 ROOM,10 TO 12,122,Improved,1992,74 years 03 months,510000,541 SERANGOON NTH AVE 4,1.374301157,103.872556,Kovan mrt,2.073728949,132.8
279,2017-08,SERANGOON,5 ROOM,10 TO 12,120,Improved,1997,79 years 03 months,512000,551 SERANGOON NTH AVE 3,1.372355941,103.8708478,Kovan mrt,2.050117935,132.8
280,2017-08,SERANGOON,5 ROOM,13 TO 15,119,Improved,1997,79 years 03 months,540000,551 SERANGOON NTH AVE 3,1.372355941,103.8708478,Kovan mrt,2.050117935,132.8
281,2017-08,SERANGOON,5 ROOM,07 TO 09,121,Improved,1985,66 years 06 months,638000,213 SERANGOON AVE 4,1.357172691,103.8730933,Serangoon mrt,0.723943065,132.8
282,2017-08,SERANGOON,5 ROOM,04 TO 06,122,Improved,1985,67 years 03 months,670000,208 SERANGOON CTRL,1.354111011,103.8737176,Serangoon mrt,0.398663994,132.8
283,2017-08,SERANGOON,5 ROOM,04 TO 06,122,Improved,1986,68 years,770000,333 SERANGOON AVE 3,1.350497458,103.8704402,Serangoon mrt,0.259904178,132.8
284,2017-08,SERANGOON,EXECUTIVE,01 TO 03,146,Maisonette,1989,70 years 05 months,655000,138 SERANGOON NTH AVE 2,1.368226999,103.8755488,Kovan mrt,1.355937565,132.8
