month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2017-07,SERANGOON,4 ROOM,211,SERANGOON AVE 4,01 TO 03,94,New Generation,1985,67 years 02 months,399000
2017-07,SERANGOON,4 ROOM,229,SERANGOON AVE 4,04 TO 06,91,New Generation,1984,66 years,428000
2017-07,SERANGOON,4 ROOM,548,SERANGOON NTH AVE 3,13 TO 15,100,Model A,1998,79 years 06 months,430000
2017-07,SERANGOON,4 ROOM,229,SERANGOON AVE 4,07 TO 09,91,New Generation,1984,66 years,435000
2017-07,SERANGOON,4 ROOM,7,LOR LEW LIAN,07 TO 09,98,New Generation,1978,59 years 10 months,468000
2017-07,SERANGOON,4 ROOM,307,SERANGOON AVE 2,07 TO 09,91,New Generation,1985,67 years 03 months,478500
2017-07,SERANGOON,4 ROOM,332,SERANGOON AVE 3,10 TO 12,84,Simplified,1986,67 years 08 months,485000
2017-07,SERANGOON,4 ROOM,315,SERANGOON AVE 2,04 TO 06,91,New Generation,1985,66 years 10 months,505000
2017-07,SERANGOON,4 ROOM,328,SERANGOON AVE 3,04 TO 06,84,Simplified,1986,67 years 10 months,520000
2017-07,SERANGOON,4 ROOM,426,SERANGOON AVE 1,04 TO 06,113,Model A,1988,70 years 05 months,650000
2017-07,SERANGOON,4 ROOM,401,SERANGOON AVE 1,10 TO 12,113,Model A,1989,70 years 07 months,665000
2017-07,SERANGOON,4 ROOM,7,LOR LEW LIAN,07 TO 09,98,New Generation,1978,59 years 10 months,468000
2017-07,SERANGOON,5 ROOM,534,SERANGOON NTH AVE 4,04 TO 06,122,Improved,1992,74 years 04 months,495000
2017-07,SERANGOON,5 ROOM,121,SERANGOON NTH AVE 1,07 TO 09,125,Improved,1985,67 years,500000
2017-07,SERANGOON,5 ROOM,551,SERANGOON NTH AVE 3,10 TO 12,119,Improved,1997,79 years 04 months,520000
2017-07,SERANGOON,5 ROOM,500,SERANGOON NTH AVE 4,07 TO 09,125,Improved,1992,74 years 04 months,520000
2017-07,SERANGOON,5 ROOM,508,SERANGOON NTH AVE 4,10 TO 12,120,Improved,1997,78 years 10 months,540000
2017-07,SERANGOON,5 ROOM,256,SERANGOON CTRL DR,07 TO 09,115,Improved,1999,80 years 10 months,750000
2017-07,SERANGOON,EXECUTIVE,506,SERANGOON NTH AVE 4,01 TO 03,145,Apartment,1992,74 years 05 months,605000
2017-07,SERANGOON,EXECUTIVE,125,SERANGOON NTH AVE 1,10 TO 12,150,Maisonette,1986,67 years 07 months,670000
2017-07,SERANGOON,EXECUTIVE,506A,SERANGOON NTH AVE 4,10 TO 12,145,Apartment,1992,74 years 03 months,685000
2017-07,SERANGOON,EXECUTIVE,125,SERANGOON NTH AVE 1,10 TO 12,148,Maisonette,1986,67 years 07 months,708000
2017-07,SERANGOON,EXECUTIVE,236A,SERANGOON AVE 2,16 TO 18,141,Apartment,1998,80 years,938000
2017-08,SERANGOON,3 ROOM,153,SERANGOON NTH AVE 1,01 TO 03,64,Simplified,1986,67 years 11 months,263000
2017-08,SERANGOON,3 ROOM,106,SERANGOON NTH AVE 1,10 TO 12,60,Improved,1984,66 years,265000
2017-08,SERANGOON,3 ROOM,108,SERANGOON NTH AVE 1,10 TO 12,60,Improved,1985,66 years 05 months,270000
2017-08,SERANGOON,3 ROOM,105,SERANGOON NTH AVE 1,10 TO 12,70,Improved,1985,66 years 08 months,270000
2017-08,SERANGOON,3 ROOM,147,SERANGOON NTH AVE 1,07 TO 09,64,Simplified,1988,70 years,280000
2017-08,SERANGOON,3 ROOM,151,SERANGOON NTH AVE 2,04 TO 06,63,Simplified,1986,67 years 11 months,280000
2017-08,SERANGOON,3 ROOM,222,SERANGOON AVE 4,04 TO 06,67,New Generation,1985,67 years 01 month,305000
2017-08,SERANGOON,3 ROOM,323,SERANGOON AVE 3,04 TO 06,64,Simplified,1985,67 years 04 months,373800
2017-08,SERANGOON,3 ROOM,206,SERANGOON CTRL,01 TO 03,70,Simplified,1985,67 years 04 months,375000
2017-08,SERANGOON,3 ROOM,201,SERANGOON CTRL,01 TO 03,64,Simplified,1985,67 years 03 months,395000
2017-08,SERANGOON,4 ROOM,143,SERANGOON NTH AVE 1,10 TO 12,83,Simplified,1987,69 years 01 month,350000
2017-08,SERANGOON,4 ROOM,535A,SERANGOON NTH AVE 4,04 TO 06,104,Model A,1992,74 years 03 months,390000
2017-08,SERANGOON,4 ROOM,546,SERANGOON NTH AVE 3,13 TO 15,100,Model A,1998,79 years 05 months,397000
2017-08,SERANGOON,4 ROOM,221,SERANGOON AVE 4,04 TO 06,92,New Generation,1984,66 years 04 months,408888
2017-08,SERANGOON,4 ROOM,237,SERANGOON AVE 3,01 TO 03,84,Simplified,1985,67 years 04 months,420000
2017-08,SERANGOON,4 ROOM,245,SERANGOON AVE 2,04 TO 06,84,Simplified,1985,67 years 03 months,498000
2017-08,SERANGOON,4 ROOM,6,LOR LEW LIAN,07 TO 09,98,New Generation,1978,59 years 09 months,510000
2017-08,SERANGOON,4 ROOM,414,SERANGOON CTRL,04 TO 06,108,Model A,1989,70 years 05 months,550000
2017-08,SERANGOON,4 ROOM,332,SERANGOON AVE 3,10 TO 12,104,Model A,1986,67 years 07 months,570000
2017-08,SERANGOON,4 ROOM,330,SERANGOON AVE 3,10 TO 12,103,Model A,1986,67 years 11 months,585000
2017-08,SERANGOON,4 ROOM,409,SERANGOON CTRL,07 TO 09,103,Model A,1989,70 years 05 months,616000
2017-08,SERANGOON,4 ROOM,411,SERANGOON CTRL,04 TO 06,105,Model A,1989,70 years 08 months,616000
2017-08,SERANGOON,4 ROOM,401,SERANGOON AVE 1,10 TO 12,105,Model A,1989,70 years 06 months,650000
2017-08,SERANGOON,4 ROOM,425,SERANGOON AVE 1,13 TO 15,113,Model A,1989,70 years 10 months,675000
2017-08,SERANGOON,4 ROOM,427,SERANGOON CTRL,10 TO 12,113,Model A,1989,70 years 05 months,726000
2017-08,SERANGOON,5 ROOM,117,SERANGOON NTH AVE 1,01 TO 03,125,Improved,1985,67 years 02 months,443000
2017-08,SERANGOON,5 ROOM,518,SERANGOON NTH AVE 4,07 TO 09,122,Improved,1992,74 years 03 months,478000
2017-08,SERANGOON,5 ROOM,523,SERANGOON NTH AVE 4,04 TO 06,122,Improved,1992,74 years 03 months,480000
2017-08,SERANGOON,5 ROOM,510,SERANGOON NTH AVE 4,01 TO 03,120,Improved,1997,78 years 11 months,482000
2017-08,SERANGOON,5 ROOM,511,SERANGOON NTH AVE 4,07 TO 09,121,Improved,1997,78 years 09 months,500000
2017-08,SERANGOON,5 ROOM,541,SERANGOON NTH AVE 4,10 TO 12,122,Improved,1992,74 years 03 months,510000
2017-08,SERANGOON,5 ROOM,551,SERANGOON NTH AVE 3,10 TO 12,120,Improved,1997,79 years 03 months,512000
2017-08,SERANGOON,5 ROOM,551,SERANGOON NTH AVE 3,13 TO 15,119,Improved,1997,79 years 03 months,540000
2017-08,SERANGOON,5 ROOM,213,SERANGOON AVE 4,07 TO 09,121,Improved,1985,66 years 06 months,638000
2017-08,SERANGOON,5 ROOM,208,SERANGOON CTRL,04 TO 06,122,Improved,1985,67 years 03 months,670000
2017-08,SERANGOON,5 ROOM,333,SERANGOON AVE 3,04 TO 06,122,Improved,1986,68 years,770000
2017-08,SERANGOON,EXECUTIVE,138,SERANGOON NTH AVE 2,01 TO 03,146,Maisonette,1989,70 years 05 months,655000
2017-08,SERANGOON,EXECUTIVE,537,SERANGOON NTH AVE 4,07 TO 09,153,Apartment,1992,74 years 03 months,663000
2017-08,SERANGOON,EXECUTIVE,123,SERANGOON NTH AVE 1,04 TO 06,155,Maisonette,1985,67 years 01 month,700000
2017-08,SERANGOON,EXECUTIVE,516,SERANGOON NTH AVE 4,13 TO 15,146,Apartment,1992,74 years 03 months,705000
2017-08,SERANGOON,EXECUTIVE,539,SERANGOON NTH AVE 4,07 TO 09,147,Maisonette,1992,74 years 03 months,720000
2017-09,SERANGOON,3 ROOM,4,LOR LEW LIAN,01 TO 03,64,Improved,1978,59 years 08 months,268000
2017-09,SERANGOON,3 ROOM,108,SERANGOON NTH AVE 1,07 TO 09,60,Improved,1985,66 years 04 months,268000
2017-09,SERANGOON,3 ROOM,124,SERANGOON NTH AVE 1,01 TO 03,71,New Generation,1985,66 years 04 months,290000
2017-09,SERANGOON,3 ROOM,222,SERANGOON AVE 4,04 TO 06,67,New Generation,1985,67 years,320000
2017-09,SERANGOON,3 ROOM,153,SERANGOON NTH AVE 1,01 TO 03,79,Simplified,1986,67 years 10 months,320000
2017-09,SERANGOON,3 ROOM,206,SERANGOON CTRL,04 TO 06,64,Simplified,1985,67 years 03 months,372000
2017-09,SERANGOON,3 ROOM,209,SERANGOON CTRL,01 TO 03,64,Simplified,1985,67 years 01 month,395000
2017-09,SERANGOON,4 ROOM,146,SERANGOON NTH AVE 1,10 TO 12,83,Simplified,1987,68 years 10 months,338000
2017-09,SERANGOON,4 ROOM,109,SERANGOON NTH AVE 1,01 TO 03,91,New Generation,1985,66 years 08 months,340000
2017-09,SERANGOON,4 ROOM,546,SERANGOON NTH AVE 3,01 TO 03,100,Model A,1998,79 years 04 months,370000
2017-09,SERANGOON,4 ROOM,553,SERANGOON NTH AVE 3,01 TO 03,101,Model A,1997,78 years 11 months,372000
2017-09,SERANGOON,4 ROOM,514,SERANGOON NTH AVE 4,07 TO 09,103,Model A,1992,74 years 01 month,395000
2017-09,SERANGOON,4 ROOM,521,SERANGOON NTH AVE 4,04 TO 06,106,Model A,1992,74 years 02 months,400000
2017-09,SERANGOON,4 ROOM,144,SERANGOON NTH AVE 1,04 TO 06,103,Model A,1987,68 years 10 months,405000
2017-09,SERANGOON,4 ROOM,236,SERANGOON AVE 3,04 TO 06,84,Simplified,1985,66 years 09 months,424500
2017-09,SERANGOON,4 ROOM,507,SERANGOON NTH AVE 4,04 TO 06,100,Model A,1997,78 years 08 months,425000
2017-09,SERANGOON,4 ROOM,238,SERANGOON AVE 2,01 TO 03,90,Simplified,1985,66 years 09 months,440000
2017-09,SERANGOON,4 ROOM,238,SERANGOON AVE 2,01 TO 03,84,Simplified,1985,66 years 09 months,445000
2017-09,SERANGOON,4 ROOM,232,SERANGOON AVE 3,04 TO 06,84,Simplified,1985,66 years 09 months,470000
2017-09,SERANGOON,4 ROOM,242,SERANGOON AVE 3,04 TO 06,84,Simplified,1986,67 years 09 months,475000
2017-09,SERANGOON,4 ROOM,307,SERANGOON AVE 2,07 TO 09,91,New Generation,1985,67 years 02 months,480000
2017-09,SERANGOON,4 ROOM,243,SERANGOON AVE 2,10 TO 12,84,Simplified,1985,67 years 02 months,500000
2017-09,SERANGOON,4 ROOM,210,SERANGOON CTRL,07 TO 09,88,Simplified,1985,67 years 01 month,508000
2017-09,SERANGOON,4 ROOM,206,SERANGOON CTRL,04 TO 06,84,Simplified,1985,67 years 03 months,510000
2017-09,SERANGOON,4 ROOM,219,SERANGOON AVE 4,10 TO 12,96,New Generation,1984,66 years 04 months,518000
2017-09,SERANGOON,4 ROOM,415,SERANGOON CTRL,10 TO 12,94,New Generation,1989,70 years 06 months,520000
2017-09,SERANGOON,4 ROOM,328,SERANGOON AVE 3,01 TO 03,104,Model A,1986,67 years 08 months,545000
2017-09,SERANGOON,4 ROOM,402,SERANGOON AVE 1,04 TO 06,113,Model A,1989,70 years 06 months,616000
2017-09,SERANGOON,4 ROOM,401,SERANGOON AVE 1,07 TO 09,105,Model A,1989,70 years 05 months,625000
2017-09,SERANGOON,4 ROOM,402,SERANGOON AVE 1,07 TO 09,104,Model A,1989,70 years 05 months,633000
2017-09,SERANGOON,4 ROOM,425,SERANGOON AVE 1,13 TO 15,113,Model A,1989,70 years 09 months,670000
2017-09,SERANGOON,4 ROOM,232,SERANGOON AVE 3,04 TO 06,84,Simplified,1985,66 years 09 months,470000
2017-09,SERANGOON,5 ROOM,511,SERANGOON NTH AVE 4,01 TO 03,121,Improved,1997,78 years 08 months,446000
2017-09,SERANGOON,5 ROOM,521,SERANGOON NTH AVE 4,07 TO 09,122,Improved,1992,74 years 02 months,485000
2017-09,SERANGOON,5 ROOM,533,SERANGOON NTH AVE 4,07 TO 09,122,Improved,1992,74 years 02 months,500000
2017-09,SERANGOON,5 ROOM,509,SERANGOON NTH AVE 4,07 TO 09,120,Improved,1997,78 years 09 months,510000
2017-09,SERANGOON,5 ROOM,507,SERANGOON NTH AVE 4,01 TO 03,120,Improved,1997,78 years 08 months,520000
2017-09,SERANGOON,5 ROOM,500,SERANGOON NTH AVE 4,04 TO 06,125,Improved,1992,74 years 02 months,530000
2017-09,SERANGOON,5 ROOM,510,SERANGOON NTH AVE 4,04 TO 06,120,Improved,1997,78 years 09 months,592000
2017-09,SERANGOON,5 ROOM,422,SERANGOON CTRL,10 TO 12,121,Improved,1989,70 years 07 months,740000
2017-09,SERANGOON,5 ROOM,257,SERANGOON CTRL DR,10 TO 12,115,Improved,1999,80 years 08 months,760000
2017-09,SERANGOON,EXECUTIVE,148,SERANGOON NTH AVE 1,01 TO 03,151,Maisonette,1987,68 years 06 months,650000
2017-09,SERANGOON,EXECUTIVE,520,SERANGOON NTH AVE 4,07 TO 09,149,Maisonette,1992,74 years 02 months,680000
2017-09,SERANGOON,EXECUTIVE,544,SERANGOON NTH AVE 3,07 TO 09,140,Apartment,1997,79 years 02 months,698000
2017-09,SERANGOON,EXECUTIVE,123,SERANGOON NTH AVE 1,10 TO 12,148,Maisonette,1985,67 years,706888
2017-09,SERANGOON,EXECUTIVE,506A,SERANGOON NTH AVE 4,13 TO 15,147,Apartment,1992,74 years 02 months,718000
2017-09,SERANGOON,EXECUTIVE,236A,SERANGOON AVE 2,13 TO 15,140,Apartment,1998,79 years 09 months,971888
2017-10,SERANGOON,3 ROOM,223,SERANGOON AVE 4,01 TO 03,67,New Generation,1984,66 years 02 months,297000
2017-10,SERANGOON,3 ROOM,221,SERANGOON AVE 4,01 TO 03,67,New Generation,1984,66 years 02 months,298800
2017-10,SERANGOON,3 ROOM,211,SERANGOON AVE 4,04 TO 06,67,New Generation,1985,66 years 11 months,310000
2017-10,SERANGOON,3 ROOM,223,SERANGOON AVE 4,04 TO 06,67,New Generation,1984,66 years 02 months,317000
2017-10,SERANGOON,3 ROOM,261,SERANGOON CTRL DR,04 TO 06,64,Simplified,1988,69 years 10 months,338000
2017-10,SERANGOON,3 ROOM,3,LOR LEW LIAN,10 TO 12,73,Improved,1978,59 years 08 months,351000
2017-10,SERANGOON,3 ROOM,1,LOR LEW LIAN,07 TO 09,73,Improved,1978,59 years 07 months,353000
2017-10,SERANGOON,3 ROOM,207,SERANGOON CTRL,01 TO 03,64,Simplified,1986,67 years 06 months,366000
2017-10,SERANGOON,3 ROOM,305,SERANGOON AVE 2,01 TO 03,70,Improved,1985,66 years 06 months,368000
2017-10,SERANGOON,4 ROOM,146,SERANGOON NTH AVE 1,07 TO 09,83,Simplified,1987,68 years 10 months,350000
2017-10,SERANGOON,4 ROOM,136,SERANGOON NTH AVE 2,04 TO 06,105,Model A,1989,70 years 08 months,424000
2017-10,SERANGOON,4 ROOM,230,SERANGOON AVE 4,01 TO 03,96,New Generation,1985,66 years 04 months,428000
2017-10,SERANGOON,4 ROOM,205,SERANGOON CTRL,01 TO 03,84,Simplified,1986,68 years 01 month,440000
2017-10,SERANGOON,4 ROOM,329,SERANGOON AVE 3,01 TO 03,84,Simplified,1986,67 years 09 months,495000
2017-10,SERANGOON,4 ROOM,243,SERANGOON AVE 2,07 TO 09,84,Simplified,1985,67 years 02 months,550000
2017-10,SERANGOON,4 ROOM,327,SERANGOON AVE 3,04 TO 06,104,Model A,1986,67 years 07 months,575000
2017-10,SERANGOON,4 ROOM,239,SERANGOON AVE 2,10 TO 12,105,Model A,1985,66 years 08 months,613000
2017-10,SERANGOON,4 ROOM,408,SERANGOON AVE 1,04 TO 06,111,Model A,1989,70 years 03 months,618000
2017-10,SERANGOON,4 ROOM,332,SERANGOON AVE 3,04 TO 06,103,Model A,1986,67 years 05 months,660000
2017-10,SERANGOON,5 ROOM,114,SERANGOON NTH AVE 1,07 TO 09,121,Improved,1986,67 years 05 months,510000
2017-10,SERANGOON,5 ROOM,135,SERANGOON NTH AVE 2,01 TO 03,127,Improved,1989,70 years 07 months,513800
2017-10,SERANGOON,5 ROOM,137,SERANGOON NTH AVE 2,10 TO 12,121,Improved,1989,71 years,535000
2017-10,SERANGOON,5 ROOM,216,SERANGOON AVE 4,10 TO 12,121,Improved,1985,66 years 09 months,615000
2017-10,SERANGOON,5 ROOM,312,SERANGOON AVE 2,10 TO 12,121,Improved,1985,66 years 11 months,650000
2017-10,SERANGOON,5 ROOM,216,SERANGOON AVE 4,13 TO 15,123,Improved,1985,66 years 10 months,658000
2017-10,SERANGOON,5 ROOM,202,SERANGOON CTRL,04 TO 06,122,Improved,1985,67 years 02 months,700000
2017-10,SERANGOON,EXECUTIVE,542,SERANGOON NTH AVE 4,04 TO 06,152,Maisonette,1992,73 years 11 months,640000
2017-10,SERANGOON,EXECUTIVE,506B,SERANGOON NTH AVE 4,07 TO 09,147,Apartment,1992,73 years 11 months,650000
2017-10,SERANGOON,EXECUTIVE,544,SERANGOON NTH AVE 3,04 TO 06,143,Maisonette,1997,79 years 01 month,675000
2017-10,SERANGOON,EXECUTIVE,520,SERANGOON NTH AVE 4,07 TO 09,147,Maisonette,1992,73 years 11 months,720000
2017-11,SERANGOON,3 ROOM,107,SERANGOON NTH AVE 1,01 TO 03,60,Improved,1984,65 years 10 months,270000
2017-11,SERANGOON,3 ROOM,104,SERANGOON NTH AVE 1,01 TO 03,71,New Generation,1984,65 years 11 months,280000
2017-11,SERANGOON,3 ROOM,223,SERANGOON AVE 4,01 TO 03,72,New Generation,1984,66 years 01 month,288000
2017-11,SERANGOON,3 ROOM,230,SERANGOON AVE 4,01 TO 03,71,New Generation,1985,66 years 03 months,290000
2017-11,SERANGOON,3 ROOM,227,SERANGOON AVE 4,04 TO 06,67,New Generation,1984,66 years 01 month,315000
2017-11,SERANGOON,3 ROOM,2,LOR LEW LIAN,01 TO 03,64,Improved,1983,64 years 08 months,320000
2017-11,SERANGOON,3 ROOM,302,SERANGOON AVE 2,04 TO 06,60,Improved,1985,66 years 04 months,320000
2017-11,SERANGOON,3 ROOM,254,SERANGOON CTRL DR,01 TO 03,64,Simplified,1988,70 years 01 month,321000
2017-11,SERANGOON,3 ROOM,2,LOR LEW LIAN,13 TO 15,64,Improved,1983,64 years 07 months,333888
2017-11,SERANGOON,3 ROOM,220,SERANGOON AVE 4,10 TO 12,67,New Generation,1984,66 years 01 month,338000
2017-11,SERANGOON,3 ROOM,3,LOR LEW LIAN,07 TO 09,64,Improved,1978,59 years 06 months,340000
2017-11,SERANGOON,3 ROOM,306,SERANGOON AVE 2,07 TO 09,60,Improved,1985,66 years 04 months,345000
2017-11,SERANGOON,3 ROOM,207,SERANGOON CTRL,01 TO 03,70,Simplified,1986,67 years 05 months,370000
2017-11,SERANGOON,3 ROOM,210,SERANGOON CTRL,04 TO 06,64,Simplified,1985,66 years 10 months,370000
2017-11,SERANGOON,4 ROOM,547,SERANGOON NTH AVE 3,04 TO 06,100,Model A,1997,79 years,368000
2017-11,SERANGOON,4 ROOM,118,SERANGOON NTH AVE 1,13 TO 15,93,New Generation,1986,67 years 02 months,410000
2017-11,SERANGOON,4 ROOM,553,SERANGOON NTH AVE 3,07 TO 09,101,Model A,1997,78 years 09 months,410000
2017-11,SERANGOON,4 ROOM,228,SERANGOON AVE 4,10 TO 12,93,New Generation,1984,65 years 08 months,460000
2017-11,SERANGOON,4 ROOM,308,SERANGOON AVE 2,04 TO 06,91,New Generation,1985,66 years 06 months,463000
2017-11,SERANGOON,4 ROOM,232,SERANGOON AVE 3,10 TO 12,84,Simplified,1985,66 years 07 months,480000
2017-11,SERANGOON,4 ROOM,323,SERANGOON AVE 3,04 TO 06,89,Simplified,1985,67 years 01 month,520000
2017-11,SERANGOON,4 ROOM,407,SERANGOON AVE 1,07 TO 09,106,Model A,1989,70 years 04 months,608000
2017-11,SERANGOON,4 ROOM,404,SERANGOON AVE 1,10 TO 12,113,Model A,1989,70 years 03 months,630000
2017-11,SERANGOON,4 ROOM,421,SERANGOON CTRL,10 TO 12,113,Model A,1989,70 years 06 months,700000
2017-11,SERANGOON,5 ROOM,116,SERANGOON NTH AVE 1,07 TO 09,121,Improved,1986,67 years 02 months,438800
2017-11,SERANGOON,5 ROOM,534,SERANGOON NTH AVE 4,04 TO 06,122,Improved,1992,73 years 11 months,492000
2017-11,SERANGOON,5 ROOM,512,SERANGOON NTH AVE 4,07 TO 09,120,Improved,1997,78 years 08 months,513000
2017-11,SERANGOON,5 ROOM,419,SERANGOON CTRL,01 TO 03,123,Improved,1989,70 years 06 months,695000
2017-11,SERANGOON,EXECUTIVE,148,SERANGOON NTH AVE 1,01 TO 03,146,Maisonette,1987,68 years 03 months,602000
2017-11,SERANGOON,EXECUTIVE,542,SERANGOON NTH AVE 4,01 TO 03,149,Maisonette,1992,74 years,605000
2017-11,SERANGOON,EXECUTIVE,506A,SERANGOON NTH AVE 4,01 TO 03,146,Apartment,1992,74 years,615000
2017-11,SERANGOON,EXECUTIVE,516,SERANGOON NTH AVE 4,07 TO 09,146,Apartment,1992,74 years,648000
2017-11,SERANGOON,EXECUTIVE,544,SERANGOON NTH AVE 3,04 TO 06,145,Maisonette,1997,79 years,675000
2017-11,SERANGOON,EXECUTIVE,526,SERANGOON NTH AVE 4,10 TO 12,147,Maisonette,1992,74 years,738000
2017-11,SERANGOON,EXECUTIVE,234A,SERANGOON AVE 2,04 TO 06,141,Apartment,1998,79 years 10 months,740000
2017-11,SERANGOON,EXECUTIVE,542,SERANGOON NTH AVE 4,10 TO 12,155,Maisonette,1992,74 years,800000
2017-11,SERANGOON,EXECUTIVE,322,SERANGOON AVE 3,04 TO 06,141,Apartment,1986,67 years 04 months,850000
2017-11,SERANGOON,EXECUTIVE,236A,SERANGOON AVE 2,13 TO 15,141,Apartment,1998,79 years 07 months,970777
2017-12,SERANGOON,3 ROOM,5,LOR LEW LIAN,10 TO 12,73,Improved,1978,59 years 05 months,338000
2017-12,SERANGOON,3 ROOM,237,SERANGOON AVE 3,07 TO 09,64,Simplified,1985,67 years,355000
2017-12,SERANGOON,3 ROOM,206,SERANGOON CTRL,10 TO 12,64,Simplified,1985,67 years,388000
2017-12,SERANGOON,3 ROOM,153,SERANGOON NTH AVE 1,04 TO 06,64,Simplified,1986,67 years 07 months,275000
2017-12,SERANGOON,3 ROOM,107,SERANGOON NTH AVE 1,07 TO 09,60,Improved,1984,65 years 09 months,280000
2017-12,SERANGOON,3 ROOM,106,SERANGOON NTH AVE 1,04 TO 06,60,Improved,1984,65 years 08 months,285000
2017-12,SERANGOON,4 ROOM,425,SERANGOON AVE 1,04 TO 06,106,Model A,1989,70 years 06 months,535000
2017-12,SERANGOON,4 ROOM,234,SERANGOON AVE 3,10 TO 12,104,Model A,1985,66 years 06 months,600000
2017-12,SERANGOON,4 ROOM,232,SERANGOON AVE 3,10 TO 12,104,Model A,1985,66 years 06 months,608000
2017-12,SERANGOON,4 ROOM,202,SERANGOON CTRL,01 TO 03,84,Simplified,1985,67 years 01 month,380000
2017-12,SERANGOON,4 ROOM,201,SERANGOON CTRL,01 TO 03,89,Simplified,1985,66 years 11 months,553000
2017-12,SERANGOON,4 ROOM,127,SERANGOON NTH AVE 1,10 TO 12,91,New Generation,1985,66 years 01 month,345000
2017-12,SERANGOON,4 ROOM,146,SERANGOON NTH AVE 1,10 TO 12,103,Model A,1987,68 years 07 months,423888
2017-12,SERANGOON,4 ROOM,127,SERANGOON NTH AVE 1,10 TO 12,91,New Generation,1985,66 years 01 month,340000
2017-12,SERANGOON,4 ROOM,140,SERANGOON NTH AVE 2,10 TO 12,107,Model A,1989,70 years 06 months,405000
2017-12,SERANGOON,4 ROOM,139,SERANGOON NTH AVE 2,10 TO 12,103,Model A,1989,70 years 05 months,420000
2017-12,SERANGOON,4 ROOM,549,SERANGOON NTH AVE 3,07 TO 09,100,Model A,1997,78 years 11 months,400000
2017-12,SERANGOON,4 ROOM,528,SERANGOON NTH AVE 4,04 TO 06,104,Model A,1992,73 years 11 months,375000
2017-12,SERANGOON,5 ROOM,547,SERANGOON NTH AVE 3,13 TO 15,121,Improved,1997,78 years 11 months,530000
2017-12,SERANGOON,EXECUTIVE,317,SERANGOON AVE 2,13 TO 15,149,Maisonette,1985,66 years 06 months,900000
2017-12,SERANGOON,EXECUTIVE,319,SERANGOON AVE 2,10 TO 12,146,Maisonette,1985,66 years 11 months,900000
2017-12,SERANGOON,EXECUTIVE,317,SERANGOON AVE 2,10 TO 12,165,Apartment,1985,66 years 06 months,1000000
2017-12,SERANGOON,EXECUTIVE,123,SERANGOON NTH AVE 1,04 TO 06,150,Maisonette,1985,66 years 09 months,650000
2017-12,SERANGOON,EXECUTIVE,123,SERANGOON NTH AVE 1,01 TO 03,150,Maisonette,1985,66 years 09 months,663000
2017-12,SERANGOON,EXECUTIVE,543,SERANGOON NTH AVE 3,10 TO 12,140,Apartment,1997,79 years,703000
2017-12,SERANGOON,EXECUTIVE,543,SERANGOON NTH AVE 3,13 TO 15,140,Apartment,1997,78 years 11 months,668000
2017-12,SERANGOON,EXECUTIVE,539,SERANGOON NTH AVE 4,04 TO 06,149,Apartment,1992,73 years 11 months,613000
2018-01,SERANGOON,2 ROOM,8,LOR LEW LIAN,10 TO 12,44,Improved,1978,59 years 05 months,230000
2018-01,SERANGOON,3 ROOM,151,SERANGOON NTH AVE 2,01 TO 03,64,Simplified,1986,67 years 06 months,256000
2018-01,SERANGOON,3 ROOM,112,SERANGOON NTH AVE 1,01 TO 03,71,New Generation,1984,65 years 09 months,280000
2018-01,SERANGOON,3 ROOM,306,SERANGOON AVE 2,04 TO 06,60,Improved,1985,66 years 02 months,285000
2018-01,SERANGOON,3 ROOM,110,SERANGOON NTH AVE 1,01 TO 03,67,New Generation,1984,65 years 11 months,288000
2018-01,SERANGOON,3 ROOM,221,SERANGOON AVE 4,04 TO 06,67,New Generation,1984,65 years 11 months,290888
2018-01,SERANGOON,3 ROOM,243,SERANGOON AVE 2,07 TO 09,64,Simplified,1985,66 years 10 months,338000
2018-01,SERANGOON,3 ROOM,3,LOR LEW LIAN,07 TO 09,64,Improved,1978,59 years 05 months,340000
2018-01,SERANGOON,3 ROOM,225,SERANGOON AVE 4,07 TO 09,67,New Generation,1985,66 years 02 months,356000
2018-01,SERANGOON,4 ROOM,227,SERANGOON AVE 4,10 TO 12,92,New Generation,1984,65 years 11 months,450000
2018-01,SERANGOON,4 ROOM,329,SERANGOON AVE 3,01 TO 03,89,Simplified,1986,67 years 06 months,455000
2018-01,SERANGOON,4 ROOM,309,SERANGOON AVE 2,04 TO 06,93,New Generation,1985,66 years 03 months,475000
2018-01,SERANGOON,4 ROOM,401,SERANGOON AVE 1,04 TO 06,103,Model A,1989,70 years 01 month,550000
2018-01,SERANGOON,5 ROOM,534,SERANGOON NTH AVE 4,01 TO 03,122,Improved,1992,74 years,390000
2018-01,SERANGOON,5 ROOM,505,SERANGOON NTH AVE 4,04 TO 06,124,Improved,1992,73 years 11 months,445000
2018-01,SERANGOON,5 ROOM,529,SERANGOON NTH AVE 4,13 TO 15,122,Improved,1992,73 years 10 months,490000
2018-01,SERANGOON,5 ROOM,114,SERANGOON NTH AVE 1,04 TO 06,121,Improved,1986,67 years 02 months,505000
